Language_ID	GB020	GB021	GB022	GB023	GB028	GB030	GB031	GB035	GB036	GB037	GB038	GB039	GB042	GB043	GB044	GB051	GB052	GB053	GB054	GB057	GB058	GB059	GB068	GB069	GB070	GB071	GB072	GB073	GB074	GB075	GB079	GB080	GB081	GB082	GB083	GB084	GB086	GB089	GB090	GB091	GB092	GB093	GB094	GB095	GB096	GB098	GB099	GB103	GB104	GB105	GB107	GB108	GB109	GB110	GB111	GB113	GB114	GB115	GB116	GB117	GB119	GB120	GB121	GB129	GB131	GB132	GB133	GB136	GB137	GB138	GB139	GB147	GB149	GB155	GB158	GB165	GB166	GB170	GB171	GB172	GB177	GB184	GB185	GB186	GB192	GB196	GB197	GB198	GB298	GB299	GB309	GB312	GB313	GB316	GB317	GB318	GB319	GB320	GB321	GB430	GB431	GB432	GB433	GB024a	GB024b	GB025a	GB025b	GB065a	GB065b	GB130a	GB130b	GB193a	GB193b	AUTOTYP_area	Macroarea	Family_ID	aes	level	Name	Estimator	Probability	Surprisal
nort3047	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	African Savannah	Africa	afro1255	not_endangered	language	North Giziga	Kernel 10	0.048939979183478644	3.0171606463155025
nort3047	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	African Savannah	Africa	afro1255	not_endangered	language	North Giziga	Kernel 20	0.00423919415775547	5.46338208493456
nort3047	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	African Savannah	Africa	afro1255	not_endangered	language	North Giziga	Kernel 30	0.0010279303025279732	6.880207913344929
nort3047	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	African Savannah	Africa	afro1255	not_endangered	language	North Giziga	Kernel 40	7.086511490756267e-4	7.252147184853166
nort3047	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	African Savannah	Africa	afro1255	not_endangered	language	North Giziga	Bayesian LCA	2.753446709306779e-23	51.946603663131725
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 1	0.6743464833930053	0.3940112298426766
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 5	0.14443794426595885	1.9349053151169837
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 10	0.023818598026963234	3.7372885737575996
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 20	0.0019939456124227267	6.2176398834299595
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 30	9.819807891600705e-4	6.925938812774617
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Kernel 40	7.947989371344911e-4	7.137421384561675
nort3139	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	Greater Mesopotamia	Eurasia	afro1255	not_endangered	language	North Levantine Arabic	Bayesian LCA	5.15654771036815e-33	74.34504076160104
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 1	0.7073887772745345	0.3461748670884629
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 5	0.18370011749868242	1.6944506471386027
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 10	0.03720332119877046	3.2913572421513764
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 20	0.0025235733569894886	5.982079383064368
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 30	7.895515063743066e-4	7.1440454871637495
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Kernel 40	6.737177822403006e-4	7.302699255451683
nots1237	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	N Coast New Guinea	Papunesia	aust1307	not_endangered	language	Notsi	Bayesian LCA	1.7345119413515387e-26	59.316486345833816
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 1	0.6884292759105516	0.37334268807872417
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 5	0.1637234680259178	1.8095764449172598
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 10	0.03309086477613246	3.408498023327474
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 20	0.0038197852227663917	5.567561082351008
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 30	0.0013641939037941431	6.597191571457537
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Kernel 40	8.619004040376728e-4	7.05637083453545
nsen1242	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	atla1278	not_endangered	language	Nsenga	Bayesian LCA	2.7740511055100215e-30	68.05724404505949
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 1	0.7278190983298555	0.3177027529696746
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 5	0.212522210815073	1.5487087745969585
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 10	0.050154623084371096	2.992644583690955
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 20	0.0042574978977887494	5.459073639194141
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 30	0.0010383981626419917	6.87007598142858
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Kernel 40	7.184533569553154e-4	7.238409771803189
nubi1253	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	S Africa	Africa	afro1255	shifting	language	Nubi	Bayesian LCA	1.1737198496152666e-22	50.49669398188733
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 1	0.7117392312335848	0.3400436829228754
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 5	0.19275881763092378	1.6463155211210991
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 10	0.042918476373269454	3.148452861074601
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 20	0.0036291323075979083	5.618761692998075
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 30	9.594691461392577e-4	6.949130399219827
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Kernel 40	6.989514589073083e-4	7.265929261765091
nucl1235	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	1	0	Greater Mesopotamia	Eurasia	indo1319	shifting	language	Eastern Armenian	Bayesian LCA	3.6162037248680395e-25	56.279202544066415
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 1	0.7217882941708379	0.3260234044571328
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 5	0.20316321120923322	1.593745626867488
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 10	0.045480731985016426	3.090466515571966
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 20	0.003496975157734847	5.655856924805214
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 30	9.035938001587193e-4	7.009130634661429
nucl1240	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	African Savannah	Africa	atla1278	not_endangered	language	Mumuye	Kernel 40	6.883437911770164e-4	7.281222148359419
